Date,Country,City,Specie,count,min (ppb),max (ppb),median (ppb)
2019-01-23,CN,Shanghai,o3,714,0.0,55.0,7.0
2019-01-23,US,Manhattan,o3,21,1.0,19.0,8.0
2019-01-23,US,Los Angeles,o3,17,1.0,23.0,7.0
2019-01-23,US,Jacksonville,o3,135,4.0,18.0,16.0
2019-01-23,US,Houston,o3,104,1.0,30.0,15.0
2019-01-23,CN,Wuhan,o3,348,1.0,60.0,8.0
2019-01-24,US,Jacksonville,o3,137,9.0,17.0,14.0
2019-01-24,US,Los Angeles,o3,16,1.0,28.0,3.0
2019-01-24,CN,Beijing,o3,432,0.0,29.0,4.0
2019-01-24,US,Manhattan,o3,23,7.0,25.0,19.0
2019-01-24,CN,Wuhan,o3,372,0.0,63.0,16.0
2019-01-24,US,Houston,o3,92,1.0,54.0,9.0
2019-01-24,CN,Shanghai,o3,744,0.0,58.0,16.0
2019-01-25,CN,Shanghai,o3,751,0.0,50.0,27.0
2019-01-25,US,Houston,o3,106,1.0,42.0,20.0
2019-01-25,CN,Wuhan,o3,369,0.0,55.0,14.0
2019-01-25,CN,Beijing,o3,372,0.0,34.0,20.0
2019-01-25,US,Jacksonville,o3,144,1.0,17.0,9.0
2019-01-25,US,Los Angeles,o3,11,1.0,28.0,1.0
2019-01-25,US,Manhattan,o3,23,9.0,28.0,24.0
2019-01-26,US,Manhattan,o3,23,9.0,28.0,19.0
2019-01-26,CN,Beijing,o3,62,1.0,23.0,8.0
2019-01-26,US,Houston,o3,107,1.0,41.0,20.0
2019-01-26,CN,Wuhan,o3,396,1.0,45.0,9.0
2019-01-26,US,Los Angeles,o3,22,1.0,32.0,3.0
2019-01-26,CN,Shanghai,o3,786,4.0,37.0,25.0
2019-01-26,US,Jacksonville,o3,144,0.0,18.0,11.0
2019-01-27,US,Los Angeles,o3,24,1.0,35.0,5.0
2019-01-27,CN,Wuhan,o3,406,0.0,37.0,10.0
2019-01-27,US,Manhattan,o3,23,1.0,28.0,17.0
2019-01-27,CN,Shanghai,o3,788,0.0,45.0,20.0
2019-01-27,US,Houston,o3,118,1.0,43.0,23.0
2019-01-27,US,Jacksonville,o3,144,5.0,19.0,16.0
2019-01-27,CN,Beijing,o3,340,0.0,34.0,8.0
2019-01-28,US,Houston,o3,117,1.0,45.0,22.0
2019-01-28,US,Manhattan,o3,23,7.0,27.0,22.0
2019-01-28,US,Los Angeles,o3,17,1.0,21.0,3.0
2019-01-28,CN,Beijing,o3,475,0.0,33.0,19.0
2019-01-28,CN,Wuhan,o3,395,1.0,30.0,7.0
2019-01-28,US,Jacksonville,o3,144,3.0,19.0,17.0
2019-01-28,CN,Shanghai,o3,776,0.0,39.0,11.0
2019-01-29,CN,Shanghai,o3,767,1.0,41.0,18.0
2019-01-29,US,Manhattan,o3,23,1.0,19.0,9.0
2019-01-29,US,Jacksonville,o3,138,0.0,19.0,11.0
2019-01-29,CN,Beijing,o3,432,0.0,21.0,3.0
2019-01-29,US,Houston,o3,119,15.0,36.0,25.0
2019-01-29,CN,Wuhan,o3,382,1.0,21.0,4.0
2019-01-29,US,Los Angeles,o3,15,1.0,28.0,17.0
2019-01-30,US,Jacksonville,o3,144,2.0,17.0,11.0
2019-01-30,CN,Shanghai,o3,799,1.0,50.0,11.0
2019-01-30,CN,Wuhan,o3,382,0.0,12.0,3.0
2019-01-30,US,Houston,o3,115,2.0,33.0,21.0
2019-01-30,US,Manhattan,o3,24,9.0,30.0,22.0
2019-01-30,CN,Beijing,o3,446,0.0,30.0,22.0
2019-01-30,US,Los Angeles,o3,20,1.0,25.0,10.0
2019-01-31,US,Houston,o3,120,5.0,31.0,21.0
2019-01-31,US,Los Angeles,o3,21,1.0,23.0,6.0
2019-01-31,US,Manhattan,o3,24,10.0,27.0,19.0
2019-01-31,CN,Beijing,o3,365,0.0,37.0,21.0
2019-01-31,CN,Shanghai,o3,807,2.0,48.0,28.0
2019-01-31,US,Jacksonville,o3,135,1.0,19.0,16.0
2019-01-31,CN,Wuhan,o3,408,5.0,41.0,18.0
2019-02-01,US,Manhattan,o3,24,7.0,22.0,16.0
2019-02-01,US,Los Angeles,o3,20,1.0,29.0,10.0
2019-02-01,CN,Shanghai,o3,802,3.0,45.0,24.0
2019-02-01,CN,Beijing,o3,435,0.0,36.0,6.0
2019-02-01,US,Houston,o3,119,1.0,32.0,19.0
2019-02-01,CN,Wuhan,o3,408,1.0,61.0,25.0
2019-02-01,US,Jacksonville,o3,136,11.0,19.0,17.0
2019-02-02,US,Los Angeles,o3,24,7.0,32.0,20.0
2019-02-02,US,Jacksonville,o3,144,9.0,17.0,15.0
2019-02-02,US,Houston,o3,115,6.0,34.0,19.0
2019-02-02,CN,Beijing,o3,433,0.0,23.0,4.0
2019-02-02,CN,Wuhan,o3,407,1.0,28.0,15.0
2019-02-02,US,Manhattan,o3,24,6.0,19.0,10.0
2019-02-02,CN,Shanghai,o3,812,5.0,49.0,30.0
2019-02-03,US,Houston,o3,120,5.0,29.0,20.0
2019-02-03,US,Manhattan,o3,22,1.0,28.0,6.0
2019-02-03,CN,Beijing,o3,468,0.0,43.0,25.0
2019-02-03,US,Los Angeles,o3,24,10.0,30.0,21.0
2019-02-03,CN,Wuhan,o3,408,1.0,43.0,20.0
2019-02-03,CN,Shanghai,o3,810,1.0,33.0,16.0
2019-02-03,US,Jacksonville,o3,144,9.0,16.0,14.0
2019-02-04,CN,Shanghai,o3,813,4.0,45.0,28.0
2019-02-04,CN,Beijing,o3,473,0.0,34.0,17.0
2019-02-04,CN,Wuhan,o3,404,1.0,34.0,12.0
2019-02-04,US,Jacksonville,o3,144,2.0,19.0,10.0
2019-02-04,US,Houston,o3,113,1.0,27.0,12.0
2019-02-04,US,Manhattan,o3,21,1.0,16.0,8.0
2019-02-04,US,Los Angeles,o3,24,6.0,29.0,17.0
2019-02-05,US,Houston,o3,119,1.0,21.0,10.0
2019-02-05,US,Jacksonville,o3,120,0.0,19.0,8.0
2019-02-05,CN,Beijing,o3,479,0.0,29.0,12.0
2019-02-05,US,Los Angeles,o3,24,5.0,33.0,24.0
2019-02-05,CN,Wuhan,o3,383,1.0,54.0,15.0
2019-02-05,US,Manhattan,o3,22,1.0,604.0,8.0
2019-02-05,CN,Shanghai,o3,812,11.0,45.0,29.0
2019-02-06,CN,Shanghai,o3,811,0.0,48.0,21.0
2019-02-06,CN,Wuhan,o3,402,1.0,32.0,12.0
2019-02-06,US,Houston,o3,111,10.0,23.0,15.0
2019-02-06,US,Los Angeles,o3,24,17.0,32.0,28.0
2019-02-06,US,Manhattan,o3,46,6.0,604.0,15.0
2019-02-06,CN,Beijing,o3,476,4.0,39.0,15.0
2019-02-06,US,Jacksonville,o3,132,0.0,21.0,10.0
2019-02-07,US,Los Angeles,o3,24,1.0,31.0,6.0
2019-02-07,CN,Shanghai,o3,807,8.0,41.0,31.0
2019-02-07,US,Jacksonville,o3,144,1.0,23.0,15.0
2019-02-07,CN,Beijing,o3,463,7.0,39.0,25.0
2019-02-07,US,Houston,o3,120,7.0,31.0,16.0
2019-02-07,CN,Wuhan,o3,401,2.0,29.0,12.0
2019-02-07,US,Manhattan,o3,39,2.0,604.0,12.0
2019-02-08,US,Manhattan,o3,29,2.0,604.0,30.0
2019-02-08,CN,Wuhan,o3,406,3.0,36.0,22.0
2019-02-08,US,Houston,o3,116,10.0,25.0,18.0
2019-02-08,CN,Beijing,o3,461,4.0,34.0,21.0
2019-02-08,CN,Shanghai,o3,803,18.0,39.0,28.0
2019-02-08,US,Jacksonville,o3,144,1.0,28.0,15.0
2019-02-08,US,Los Angeles,o3,24,1.0,32.0,6.0
2019-02-09,US,Houston,o3,111,9.0,32.0,20.0
2019-02-09,US,Manhattan,o3,36,22.0,604.0,29.0
2019-02-09,CN,Beijing,o3,471,0.0,32.0,23.0
2019-02-09,US,Los Angeles,o3,24,1.0,34.0,22.0
2019-02-09,US,Jacksonville,o3,129,15.0,19.0,18.0
2019-02-09,CN,Wuhan,o3,391,4.0,29.0,18.0
2019-02-09,CN,Shanghai,o3,815,21.0,38.0,30.0
2019-02-10,US,Los Angeles,o3,24,6.0,35.0,27.0
2019-02-10,CN,Beijing,o3,465,1.0,28.0,17.0
2019-02-10,US,Houston,o3,114,3.0,36.0,21.0
2019-02-10,US,Jacksonville,o3,141,9.0,19.0,17.0
2019-02-10,CN,Wuhan,o3,408,2.0,60.0,20.0
2019-02-10,US,Manhattan,o3,29,15.0,604.0,23.0
2019-02-10,CN,Shanghai,o3,807,14.0,36.0,27.0
2019-02-11,CN,Shanghai,o3,809,14.0,43.0,27.0
2019-02-11,CN,Wuhan,o3,407,1.0,42.0,17.0
2019-02-11,CN,Beijing,o3,468,0.0,36.0,12.0
2019-02-11,US,Los Angeles,o3,24,1.0,34.0,21.0
2019-02-11,US,Manhattan,o3,35,4.0,604.0,15.0
2019-02-11,US,Jacksonville,o3,144,1.0,17.0,9.0
2019-02-11,US,Houston,o3,118,6.0,32.0,18.0
2019-02-12,US,Manhattan,o3,32,14.0,604.0,22.0
2019-02-12,US,Jacksonville,o3,144,1.0,18.0,9.0
2019-02-12,CN,Beijing,o3,451,1.0,28.0,15.0
2019-02-12,CN,Wuhan,o3,400,1.0,21.0,8.0
2019-02-12,US,Houston,o3,118,2.0,35.0,21.0
2019-02-12,CN,Shanghai,o3,811,2.0,44.0,25.0
2019-02-12,US,Los Angeles,o3,22,1.0,33.0,6.0
2019-02-13,CN,Beijing,o3,455,0.0,34.0,16.0
2019-02-13,CN,Shanghai,o3,796,17.0,46.0,36.0
2019-02-13,CN,Wuhan,o3,398,1.0,18.0,9.0
2019-02-13,US,Houston,o3,114,1.0,42.0,22.0
2019-02-13,US,Jacksonville,o3,141,11.0,21.0,15.0
2019-02-13,US,Los Angeles,o3,23,1.0,31.0,21.0
2019-02-13,US,Manhattan,o3,39,2.0,604.0,23.0
2019-02-14,CN,Wuhan,o3,402,2.0,19.0,10.0
2019-02-14,CN,Beijing,o3,441,0.0,25.0,14.0
2019-02-14,US,Manhattan,o3,38,1.0,604.0,31.0
2019-02-14,US,Los Angeles,o3,22,6.0,29.0,18.0
2019-02-14,CN,Shanghai,o3,811,12.0,47.0,33.0
2019-02-14,US,Houston,o3,116,1.0,44.0,28.0
2019-02-14,US,Jacksonville,o3,141,1.0,21.0,12.0
2019-02-15,US,Los Angeles,o3,23,1.0,33.0,23.0
2019-02-15,CN,Wuhan,o3,406,2.0,21.0,8.0
2019-02-15,US,Jacksonville,o3,144,1.0,21.0,10.0
2019-02-15,US,Houston,o3,120,4.0,47.0,23.0
2019-02-15,CN,Shanghai,o3,809,7.0,42.0,25.0
2019-02-15,CN,Beijing,o3,447,3.0,33.0,27.0
2019-02-15,US,Manhattan,o3,27,1.0,604.0,9.0
2019-02-16,US,Manhattan,o3,29,20.0,604.0,28.0
2019-02-16,CN,Wuhan,o3,407,2.0,27.0,12.0
2019-02-16,US,Los Angeles,o3,24,15.0,34.0,27.0
2019-02-16,CN,Beijing,o3,440,15.0,36.0,25.0
2019-02-16,CN,Shanghai,o3,814,18.0,45.0,30.0
2019-02-16,US,Jacksonville,o3,141,5.0,19.0,15.0
2019-02-16,US,Houston,o3,113,1.0,32.0,14.0
2019-02-17,CN,Wuhan,o3,408,4.0,39.0,21.0
2019-02-17,US,Manhattan,o3,39,12.0,604.0,24.0
2019-02-17,US,Houston,o3,118,1.0,23.0,10.0
2019-02-17,US,Los Angeles,o3,24,8.0,34.0,28.0
2019-02-17,CN,Beijing,o3,440,0.0,36.0,22.0
2019-02-17,US,Jacksonville,o3,144,5.0,18.0,14.0
2019-02-17,CN,Shanghai,o3,813,21.0,48.0,32.0
2019-02-18,US,Jacksonville,o3,144,1.0,17.0,10.0
2019-02-18,US,Manhattan,o3,36,6.0,604.0,29.0
2019-02-18,US,Houston,o3,116,9.0,32.0,22.0
2019-02-18,CN,Beijing,o3,444,0.0,34.0,11.0
2019-02-18,CN,Wuhan,o3,407,3.0,28.0,12.0
2019-02-18,US,Los Angeles,o3,23,5.0,32.0,27.0
2019-02-18,CN,Shanghai,o3,809,2.0,39.0,22.0
2019-02-19,CN,Beijing,o3,433,0.0,44.0,15.0
2019-02-19,CN,Shanghai,o3,806,0.0,35.0,9.0
2019-02-19,US,Houston,o3,119,2.0,30.0,17.0
2019-02-19,US,Los Angeles,o3,20,1.0,35.0,21.0
2019-02-19,CN,Wuhan,o3,399,1.0,30.0,14.0
2019-02-19,US,Jacksonville,o3,144,11.0,17.0,14.0
2019-02-19,US,Manhattan,o3,29,23.0,604.0,30.0
2019-02-20,US,Jacksonville,o3,141,4.0,15.0,10.0
2019-02-20,US,Los Angeles,o3,22,1.0,28.0,12.0
2019-02-20,CN,Shanghai,o3,803,2.0,47.0,16.0
2019-02-20,US,Houston,o3,119,2.0,37.0,17.0
2019-02-20,CN,Beijing,o3,443,0.0,44.0,24.0
2019-02-20,US,Manhattan,o3,35,6.0,604.0,23.0
2019-02-20,CN,Wuhan,o3,294,1.0,25.0,12.0
2019-02-21,CN,Wuhan,o3,373,4.0,33.0,15.0
2019-02-21,US,Houston,o3,115,4.0,25.0,17.0
2019-02-21,US,Jacksonville,o3,138,1.0,15.0,6.0
2019-02-21,US,Los Angeles,o3,24,1.0,32.0,16.0
2019-02-21,CN,Beijing,o3,445,0.0,57.0,17.0
2019-02-21,CN,Shanghai,o3,802,12.0,49.0,32.0
2019-02-21,US,Manhattan,o3,34,4.0,604.0,23.0
2019-02-22,US,Jacksonville,o3,138,0.0,18.0,8.0
2019-02-22,CN,Wuhan,o3,249,2.0,56.0,30.0
2019-02-22,CN,Beijing,o3,453,0.0,37.0,7.0
2019-02-22,US,Manhattan,o3,30,20.0,604.0,31.0
2019-02-22,US,Los Angeles,o3,19,1.0,36.0,4.0
2019-02-22,US,Houston,o3,117,1.0,21.0,9.0
2019-02-22,CN,Shanghai,o3,813,14.0,45.0,25.0
2019-02-23,US,Manhattan,o3,34,9.0,604.0,23.0
2019-02-23,CN,Beijing,o3,373,0.0,59.0,24.0
2019-02-23,US,Los Angeles,o3,24,2.0,38.0,16.0
2019-02-23,US,Jacksonville,o3,144,3.0,19.0,9.0
2019-02-23,CN,Wuhan,o3,152,0.0,30.0,6.0
2019-02-23,CN,Shanghai,o3,812,1.0,60.0,21.0
2019-02-23,US,Houston,o3,114,1.0,42.0,15.0
2019-02-24,CN,Shanghai,o3,795,0.0,61.0,30.0
2019-02-24,US,Jacksonville,o3,144,0.0,16.0,10.0
2019-02-24,US,Los Angeles,o3,24,1.0,42.0,14.0
2019-02-24,US,Houston,o3,115,12.0,41.0,27.0
2019-02-24,CN,Beijing,o3,438,0.0,44.0,18.0
2019-02-24,US,Manhattan,o3,35,6.0,604.0,32.0
2019-02-25,US,Jacksonville,o3,144,8.0,22.0,17.0
2019-02-25,CN,Shanghai,o3,793,0.0,58.0,21.0
2019-02-25,US,Los Angeles,o3,19,1.0,37.0,19.0
2019-02-25,US,Manhattan,o3,30,29.0,604.0,34.0
2019-02-25,US,Houston,o3,120,6.0,36.0,22.0
2019-02-25,CN,Beijing,o3,389,0.0,35.0,15.0
2019-02-26,CN,Beijing,o3,395,0.0,72.0,6.0
2019-02-26,CN,Wuhan,o3,272,1.0,45.0,15.0
2019-02-26,CN,Shanghai,o3,804,1.0,59.0,33.0
2019-02-26,US,Los Angeles,o3,19,1.0,31.0,18.0
2019-02-26,US,Manhattan,o3,34,22.0,604.0,31.0
2019-02-26,US,Jacksonville,o3,144,8.0,19.0,17.0
2019-02-26,US,Houston,o3,106,1.0,24.0,16.0
2019-02-27,US,Jacksonville,o3,102,1.0,19.0,9.0
2019-02-27,US,Manhattan,o3,36,15.0,604.0,24.0
2019-02-27,US,Los Angeles,o3,24,1.0,31.0,17.0
2019-02-27,US,Houston,o3,90,1.0,28.0,11.0
2019-02-27,CN,Shanghai,o3,804,5.0,45.0,25.0
2019-02-27,CN,Wuhan,o3,397,1.0,44.0,24.0
2019-02-27,CN,Beijing,o3,410,0.0,64.0,18.0
2019-02-28,US,Jacksonville,o3,126,2.0,17.0,9.0
2019-02-28,CN,Wuhan,o3,405,1.0,147.0,14.0
2019-02-28,US,Houston,o3,73,1.0,11.0,3.0
2019-02-28,US,Manhattan,o3,41,8.0,604.0,28.0
2019-02-28,US,Los Angeles,o3,24,3.0,22.0,11.0
2019-02-28,CN,Shanghai,o3,800,3.0,46.0,23.0
2019-02-28,CN,Beijing,o3,433,0.0,61.0,19.0
2019-03-01,US,Los Angeles,o3,24,6.0,27.0,14.0
2019-03-01,US,Houston,o3,84,1.0,19.0,6.0
2019-03-01,CN,Shanghai,o3,796,0.0,60.0,31.0
2019-03-01,CN,Wuhan,o3,383,1.0,48.0,8.0
2019-03-01,US,Jacksonville,o3,138,1.0,16.0,6.0
2019-03-01,US,Manhattan,o3,38,6.0,604.0,25.0
2019-03-01,CN,Beijing,o3,438,0.0,58.0,19.0
2019-03-02,CN,Shanghai,o3,808,6.0,57.0,32.0
2019-03-02,US,Manhattan,o3,35,10.0,604.0,28.0
2019-03-02,CN,Wuhan,o3,408,2.0,148.0,17.0
2019-03-02,CN,Beijing,o3,428,0.0,63.0,25.0
2019-03-02,US,Los Angeles,o3,24,2.0,22.0,17.0
2019-03-02,US,Houston,o3,77,1.0,25.0,6.0
2019-03-02,US,Jacksonville,o3,138,1.0,6.0,4.0
2019-03-03,US,Manhattan,o3,28,2.0,604.0,25.0
2019-03-03,US,Houston,o3,80,1.0,23.0,8.0
2019-03-03,CN,Shanghai,o3,811,1.0,56.0,20.0
2019-03-03,CN,Beijing,o3,449,0.0,58.0,25.0
2019-03-03,CN,Wuhan,o3,408,1.0,64.0,29.0
2019-03-03,US,Los Angeles,o3,24,15.0,29.0,24.0
2019-03-03,US,Jacksonville,o3,132,0.0,10.0,7.0
2019-03-04,CN,Beijing,o3,444,0.0,66.0,20.0
2019-03-04,CN,Shanghai,o3,791,2.0,62.0,24.0
2019-03-04,US,Los Angeles,o3,24,1.0,29.0,17.0
2019-03-04,US,Houston,o3,88,11.0,31.0,22.0
2019-03-04,US,Jacksonville,o3,138,5.0,14.0,9.0
2019-03-04,CN,Wuhan,o3,370,1.0,99.0,23.0
2019-03-04,US,Manhattan,o3,36,18.0,604.0,36.0
2019-03-05,CN,Beijing,o3,407,0.0,47.0,29.0
2019-03-05,US,Manhattan,o3,38,20.0,604.0,29.0
2019-03-05,US,Houston,o3,101,1.0,41.0,28.0
2019-03-05,CN,Shanghai,o3,803,1.0,57.0,34.0
2019-03-05,US,Jacksonville,o3,144,7.0,18.0,10.0
2019-03-05,US,Los Angeles,o3,21,1.0,24.0,12.0
2019-03-05,CN,Wuhan,o3,403,1.0,54.0,20.0
2019-03-06,US,Houston,o3,113,1.0,51.0,30.0
2019-03-06,CN,Shanghai,o3,807,4.0,65.0,43.0
2019-03-06,US,Jacksonville,o3,135,4.0,21.0,17.0
2019-03-06,US,Manhattan,o3,40,20.0,604.0,32.0
2019-03-06,CN,Wuhan,o3,396,0.0,64.0,19.0
2019-03-06,US,Los Angeles,o3,24,4.0,27.0,16.0
2019-03-06,CN,Beijing,o3,442,0.0,66.0,30.0
2019-03-07,CN,Beijing,o3,439,0.0,45.0,21.0
2019-03-07,CN,Wuhan,o3,395,4.0,64.0,36.0
2019-03-07,US,Manhattan,o3,34,11.0,604.0,28.0
2019-03-07,CN,Shanghai,o3,808,17.0,63.0,41.0
2019-03-07,US,Jacksonville,o3,144,0.0,25.0,11.0
2019-03-07,US,Los Angeles,o3,24,5.0,32.0,28.0
2019-03-07,US,Houston,o3,120,2.0,39.0,23.0
2019-03-08,CN,Beijing,o3,434,0.0,51.0,15.0
2019-03-08,US,Jacksonville,o3,144,0.0,25.0,17.0
2019-03-08,CN,Wuhan,o3,408,3.0,58.0,29.0
2019-03-08,US,Houston,o3,117,9.0,27.0,19.0
2019-03-08,CN,Shanghai,o3,806,2.0,51.0,33.0
2019-03-08,US,Los Angeles,o3,24,9.0,36.0,27.0
2019-03-08,US,Manhattan,o3,36,2.0,604.0,23.0
2019-03-09,CN,Shanghai,o3,808,0.0,42.0,7.0
2019-03-09,US,Los Angeles,o3,24,5.0,35.0,18.0
2019-03-09,CN,Beijing,o3,440,0.0,41.0,16.0
2019-03-09,CN,Wuhan,o3,405,0.0,65.0,19.0
2019-03-09,US,Manhattan,o3,26,2.0,604.0,22.0
2019-03-09,US,Jacksonville,o3,144,2.0,22.0,17.0
2019-03-09,US,Houston,o3,115,6.0,28.0,20.0
2019-03-10,US,Manhattan,o3,30,4.0,604.0,31.0
2019-03-10,US,Houston,o3,111,1.0,33.0,12.0
2019-03-10,US,Los Angeles,o3,24,1.0,35.0,23.0
2019-03-10,CN,Wuhan,o3,248,2.0,59.0,18.0
2019-03-10,CN,Shanghai,o3,809,0.0,45.0,15.0
2019-03-10,US,Jacksonville,o3,144,3.0,19.0,14.0
2019-03-10,CN,Beijing,o3,425,0.0,51.0,12.0
2019-03-11,US,Manhattan,o3,31,15.0,604.0,34.0
2019-03-11,US,Houston,o3,114,1.0,31.0,12.0
2019-03-11,US,Jacksonville,o3,135,0.0,22.0,12.0
2019-03-11,US,Los Angeles,o3,23,1.0,36.0,15.0
2019-03-11,CN,Shanghai,o3,721,0.0,62.0,16.0
2019-03-11,CN,Wuhan,o3,121,1.0,65.0,23.0
2019-03-11,CN,Beijing,o3,425,0.0,44.0,28.0
2019-03-12,US,Manhattan,o3,29,27.0,604.0,33.0
2019-03-12,US,Los Angeles,o3,24,5.0,37.0,21.0
2019-03-12,US,Jacksonville,o3,138,10.0,23.0,18.0
2019-03-12,CN,Beijing,o3,432,4.0,42.0,30.0
2019-03-12,US,Houston,o3,112,1.0,29.0,12.0
2019-03-12,CN,Shanghai,o3,794,1.0,58.0,30.0
2019-03-12,CN,Wuhan,o3,385,1.0,65.0,16.0
2019-03-13,CN,Beijing,o3,451,0.0,45.0,25.0
2019-03-13,CN,Wuhan,o3,400,0.0,59.0,16.0
2019-03-13,US,Los Angeles,o3,24,2.0,41.0,21.0
2019-03-13,CN,Shanghai,o3,800,1.0,50.0,30.0
2019-03-13,US,Manhattan,o3,40,3.0,604.0,22.0
2019-03-13,US,Jacksonville,o3,133,16.0,23.0,21.0
2019-03-13,US,Houston,o3,116,9.0,41.0,15.0
2019-03-14,CN,Shanghai,o3,805,4.0,49.0,30.0
2019-03-14,US,Los Angeles,o3,24,1.0,42.0,8.0
2019-03-14,US,Jacksonville,o3,144,4.0,23.0,20.0
2019-03-14,US,Manhattan,o3,40,5.0,604.0,34.0
2019-03-14,US,Houston,o3,113,1.0,46.0,28.0
2019-03-14,CN,Wuhan,o3,356,2.0,68.0,21.0
2019-03-14,CN,Beijing,o3,437,0.0,46.0,28.0
2019-03-15,CN,Shanghai,o3,812,1.0,60.0,24.0
2019-03-15,CN,Beijing,o3,438,6.0,42.0,31.0
2019-03-15,US,Los Angeles,o3,24,1.0,41.0,6.0
2019-03-15,US,Houston,o3,119,20.0,42.0,33.0
2019-03-15,US,Jacksonville,o3,144,9.0,23.0,18.0
2019-03-15,CN,Wuhan,o3,253,0.0,71.0,30.0
2019-03-15,US,Manhattan,o3,26,2.0,604.0,27.0
2019-03-16,US,Los Angeles,o3,22,1.0,47.0,7.0
2019-03-16,US,Manhattan,o3,27,25.0,604.0,34.0
2019-03-16,CN,Shanghai,o3,808,1.0,65.0,32.0
2019-03-16,US,Jacksonville,o3,144,5.0,19.0,16.0
2019-03-16,CN,Wuhan,o3,370,1.0,79.0,15.0
2019-03-16,US,Houston,o3,113,8.0,47.0,29.0
2019-03-16,CN,Beijing,o3,411,0.0,42.0,17.0
2019-03-17,CN,Beijing,o3,403,0.0,57.0,19.0
2019-03-17,US,Manhattan,o3,24,27.0,36.0,31.0
2019-03-17,CN,Wuhan,o3,377,0.0,58.0,10.0
2019-03-17,US,Houston,o3,119,1.0,46.0,23.0
2019-03-17,US,Jacksonville,o3,144,8.0,22.0,16.0
2019-03-17,US,Los Angeles,o3,24,2.0,51.0,20.0
2019-03-17,CN,Shanghai,o3,808,1.0,72.0,35.0
2019-03-18,US,Los Angeles,o3,24,2.0,55.0,21.0
2019-03-18,CN,Wuhan,o3,407,1.0,63.0,22.0
2019-03-18,US,Jacksonville,o3,138,5.0,23.0,14.0
2019-03-18,US,Houston,o3,91,1.0,51.0,29.0
2019-03-18,CN,Beijing,o3,419,0.0,67.0,16.0
2019-03-18,US,Manhattan,o3,33,2.0,604.0,32.0
2019-03-18,CN,Shanghai,o3,784,2.0,55.0,36.0
2019-03-19,US,Manhattan,o3,36,6.0,604.0,31.0
2019-03-19,CN,Shanghai,o3,785,0.0,59.0,35.0
2019-03-19,US,Jacksonville,o3,144,4.0,24.0,21.0
2019-03-19,CN,Wuhan,o3,405,1.0,60.0,21.0
2019-03-19,US,Houston,o3,110,1.0,55.0,31.0
2019-03-19,CN,Beijing,o3,385,0.0,66.0,29.0
2019-03-19,US,Los Angeles,o3,23,1.0,39.0,30.0
2019-03-20,US,Houston,o3,84,1.0,68.0,39.0
2019-03-20,US,Manhattan,o3,33,1.0,604.0,34.0
2019-03-20,CN,Shanghai,o3,796,0.0,59.0,41.0
2019-03-20,CN,Beijing,o3,445,0.0,55.0,24.0
2019-03-20,US,Jacksonville,o3,144,6.0,27.0,23.0
2019-03-20,CN,Wuhan,o3,407,1.0,58.0,21.0
2019-03-20,US,Los Angeles,o3,24,8.0,36.0,28.0
2019-03-21,US,Houston,o3,116,1.0,58.0,36.0
2019-03-21,CN,Wuhan,o3,406,1.0,55.0,25.0
2019-03-21,US,Jacksonville,o3,138,1.0,31.0,24.0
2019-03-21,US,Los Angeles,o3,24,1.0,34.0,15.0
2019-03-21,CN,Beijing,o3,446,1.0,39.0,30.0
2019-03-21,US,Manhattan,o3,26,7.0,604.0,23.0
2019-03-21,CN,Shanghai,o3,798,3.0,50.0,27.0
2019-03-22,US,Houston,o3,117,1.0,66.0,32.0
2019-03-22,CN,Wuhan,o3,405,7.0,49.0,19.0
2019-03-22,US,Manhattan,o3,24,19.0,604.0,34.0
2019-03-22,CN,Shanghai,o3,811,20.0,45.0,35.0
2019-03-22,CN,Beijing,o3,441,0.0,44.0,30.0
2019-03-22,US,Jacksonville,o3,144,9.0,23.0,19.0
2019-03-22,US,Los Angeles,o3,24,1.0,39.0,19.0
2019-03-23,CN,Shanghai,o3,809,9.0,57.0,34.0
2019-03-23,US,Jacksonville,o3,144,5.0,27.0,19.0
2019-03-23,US,Los Angeles,o3,24,2.0,37.0,17.0
2019-03-23,US,Manhattan,o3,24,23.0,604.0,31.0
2019-03-23,US,Houston,o3,96,1.0,58.0,41.0
2019-03-23,CN,Beijing,o3,454,6.0,44.0,32.0
2019-03-23,CN,Wuhan,o3,408,1.0,60.0,19.0
2019-03-24,US,Manhattan,o3,25,19.0,604.0,34.0
2019-03-24,CN,Shanghai,o3,814,2.0,60.0,41.0
2019-03-24,CN,Beijing,o3,446,0.0,45.0,18.0
2019-03-24,US,Jacksonville,o3,138,1.0,25.0,19.0
2019-03-24,US,Houston,o3,120,2.0,50.0,30.0
2019-03-24,US,Los Angeles,o3,24,1.0,44.0,20.0
2019-03-24,CN,Wuhan,o3,381,0.0,61.0,11.0
2019-03-25,US,Manhattan,o3,30,19.0,604.0,32.0
2019-03-25,US,Jacksonville,o3,141,0.0,24.0,18.0
2019-03-25,CN,Wuhan,o3,407,1.0,95.0,23.0
2019-03-25,CN,Beijing,o3,395,0.0,54.0,24.0
2019-03-25,CN,Shanghai,o3,799,1.0,56.0,34.0
2019-03-25,US,Houston,o3,117,3.0,43.0,28.0
2019-03-25,US,Los Angeles,o3,24,1.0,44.0,18.0
2019-03-26,CN,Shanghai,o3,796,1.0,61.0,28.0
